millis,frequency
28137673,0.022491
28138673,0.022491
28139673,0.022491
28140673,0.022491
28141673,0.022491
28142673,0.022491
28143673,0.022491
28144673,0.022491
28145673,0.022491
28146673,0.022491
28147673,0.022491
28148673,0.022491
28149673,0.022491
28150673,0.022491
28151673,0.022491
28152673,0.022491
28153673,0.022491
28154673,0.022491
28155673,0.022491
28156673,0.022491
28157673,0.022491
28158673,0.022491
28159673,0.022491
28160673,0.022491
28161673,0.022491
28162673,0.022491
28163673,0.022491
28164673,0.022491
28165673,0.022491
28166673,0.022491
28167673,0.022491
28168673,0.022491
28169673,0.022491
28170673,0.022491
28171673,0.025708
28172673,0.025708
28173673,0.025708
28174673,0.025708
28175673,0.025708
28176673,0.025708
28177673,0.025708
28178673,0.025708
28179673,0.025708
28180673,0.025708
28181673,0.025708
28182673,0.025708
28183673,0.025708
28184673,0.025708
28185673,0.025708
28186673,0.025708
28187673,0.025708
28188673,0.025708
28189673,0.025708
28190673,0.025708
28191673,0.025708
28192673,0.025708
28193673,0.025708
28194673,0.025708
28195673,0.025708
28196673,0.025708
28197673,0.025708
28198673,0.025708
28199673,0.025708
28200673,0.025708
28201673,0.025708
28202673,0.025708
28203673,0.031688
28204673,0.031688
28205673,0.031688
28206673,0.031688
28207673,0.031688
28208673,0.031688
28209673,0.031688
28210673,0.031688
28211673,0.031688
28212673,0.031688
28213673,0.031688
28214673,0.031688
28215673,0.031688
28216673,0.031688
28217673,0.031688
28218673,0.031688
28219673,0.031688
28220673,0.031688
28221673,0.031688
28222673,0.031688
28223673,0.031688
28224673,0.031688
28225673,0.031688
28226673,0.031688
28227673,0.031688
28228673,0.031688
28229673,0.031688
28230673,0.031688
28231673,0.031688
28232673,0.034658
28233673,0.034658
28234673,0.034658
28235673,0.034658
28236673,0.034658
28237673,0.034658
28238673,0.034658
28239673,0.034658
28240673,0.034658
28241673,0.034658
28242673,0.034658
28243673,0.034658
28244673,0.034658
28245673,0.034658
28246673,0.034658
28247673,0.034658
28248673,0.034658
28249673,0.034658
28250673,0.034658
28251673,0.034658
28252673,0.034658
28253673,0.034658
28254673,0.034658
28255673,0.034658
28256673,0.034658
28257673,0.034658
28258673,0.034658
28259673,0.034658
28260673,0
28261673,0
28262673,0
28263673,0
28264673,0
28265673,0
28266673,0
28267673,0
28268673,0
28269673,0.026784
28270673,0.026784
28271673,0.026784
28272673,0.026784
28273673,0.026784
28274673,0.026784
28275673,0.026784
28276673,0.026784
28277673,0.026784
28278673,0.026784
28279673,0.026784
28280673,0.026784
28281673,0.026784
28282673,0.026784
28283673,0.026784
28284673,0.026784
28285673,0.026784
28286673,0.026784
28287673,0.026784
28288673,0.026784
28289673,0.026784
28290673,0.026784
28291673,0.026784
28292673,0.026784
28293673,0.026784
28294673,0.026784
28295673,0.026784
28296673,0.026784
28297673,0.026784
28298673,0.026784
28299673,0.026784
28300673,0.026784
28301673,0.026784
28302673,0.026784
28303673,0.026784
28304673,0.026784
28305673,0.026784
28306673,0
28307673,0
28308673,0
28309673,0
28310673,0.024504
28311673,0.024504
28312673,0.024504
28313673,0.024504
28314673,0.024504
28315673,0.024504
28316673,0.024504
28317673,0.024504
28318673,0.024504
28319673,0.024504
28320673,0.024504
28321673,0.024504
28322673,0.024504
28323673,0.024504
28324673,0.024504
28325673,0.024504
28326673,0.024504
28327673,0.024504
28328673,0.024504
28329673,0.024504
28330673,0.024504
28331673,0.024504
28332673,0.024504
28333673,0.024504
28334673,0.024504
28335673,0.024504
28336673,0.024504
28337673,0.024504
28338673,0.024504
28339673,0.024504
28340673,0.024504
28341673,0.024504
28342673,0.024504
28343673,0.024504
28344673,0.024504
28345673,0.024504
28346673,0.024504
28347673,0.024504
28348673,0.024504
28349673,0.024504
28350673,0.024529
28351673,0.024529
28352673,0.024529
28353673,0.024529
28354673,0.024529
28355673,0.024529
28356673,0.024529
28357673,0.024529
28358673,0.024529
28359673,0.024529
28360673,0.024529
28361673,0.024529
28362673,0.024529
28363673,0.024529
28364673,0.024529
28365673,0.024529
28366673,0.024529
28367673,0.024529
28368673,0.024529
28369673,0.024529
28370673,0.024529
28371673,0.024529
28372673,0.024529
28373673,0.024529
28374673,0.024529
28375673,0.024529
28376673,0.024529
28377673,0.024529
28378673,0.024529
28379673,0.024529
28380673,0.024529
28381673,0.024529
28382673,0.024529
28383673,0.024529
28384673,0.024529
28385673,0.024529
28386673,0.024529
28387673,0.024529
28388673,0.024529
28389673,0.024529
28390673,0.024529
28391673,0
28392673,0
28393673,0
28394673,0
28395673,0
28396673,0.021999
28397673,0.021999
28398673,0.021999
28399673,0.021999
28400673,0.021999
28401673,0.021999
28402673,0.021999
28403673,0.021999
28404673,0.021999
28405673,0.021999
28406673,0.021999
28407673,0.021999
28408673,0.021999
28409673,0.021999
28410673,0.021999
28411673,0.021999
28412673,0.021999
28413673,0.021999
28414673,0.021999
28415673,0.021999
28416673,0.021999
28417673,0.021999
28418673,0.021999
28419673,0.021999
28420673,0.021999
28421673,0.021999
28422673,0.021999
28423673,0.021999
28424673,0.021999
28425673,0.021999
28426673,0.033639
28427673,0.033639
28428673,0.033639
28429673,0.033639
28430673,0.033639
28431673,0.033639
28432673,0.033639
28433673,0.033639
28434673,0.033639
28435673,0.033639
28436673,0.033639
28437673,0.033639
28438673,0.033639
28439673,0.033639
28440673,0.033639
28441673,0.033639
28442673,0.033639
28443673,0.033639
28444673,0.033639
28445673,0.033639
28446673,0.033639
28447673,0.033639
28448673,0.033639
28449673,0.033639
28450673,0.033639
28451673,0.033639
28452673,0.033639
28453673,0.033639
28454673,0.035026
28455673,0.035026
28456673,0.035026
28457673,0.035026
28458673,0.035026
28459673,0.035026
28460673,0.035026
28461673,0.035026
28462673,0.035026
28463673,0.035026
28464673,0.035026
28465673,0.035026
28466673,0.035026
28467673,0.035026
28468673,0.035026
28469673,0.035026
28470673,0.035026
28471673,0.035026
28472673,0.035026
28473673,0.035026
28474673,0.035026
28475673,0.035026
28476673,0.035026
28477673,0.035026
28478673,0.035026
28479673,0.035026
28480673,0.035026
28481673,0.035026
28482673,0.035026
28483673,0
28484673,0.033852
28485673,0.033852
28486673,0.033852
28487673,0.033852
28488673,0.033852
28489673,0.033852
28490673,0.033852
28491673,0.033852
28492673,0.033852
28493673,0.033852
28494673,0.033852
28495673,0.033852
28496673,0.033852
28497673,0.033852
28498673,0.033852
28499673,0.033852
28500673,0.033852
28501673,0.033852
28502673,0.033852
28503673,0.033852
28504673,0.033852
28505673,0.033852
28506673,0.033852
28507673,0.033852
28508673,0.033852
28509673,0.033852
28510673,0.033852
28511673,0.033852
28512673,0.035733
28513673,0.035733
28514673,0.035733
28515673,0.035733
28516673,0.035733
28517673,0.035733
28518673,0.035733
28519673,0.035733
28520673,0.035733
28521673,0.035733
28522673,0.035733
28523673,0.035733
28524673,0.035733
28525673,0.035733
28526673,0.035733
28527673,0.035733
28528673,0.035733
28529673,0.035733
28530673,0.035733
28531673,0.035733
28532673,0.035733
28533673,0.035733
28534673,0.035733
28535673,0.035733
28536673,0.035733
28537673,0.035733
28538673,0.035733
28539673,0.035733
28540673,0
28541673,0.034336
28542673,0.034336
28543673,0.034336
28544673,0.034336
28545673,0.034336
28546673,0.034336
28547673,0.034336
28548673,0.034336
28549673,0.034336
28550673,0.034336
28551673,0.034336
28552673,0.034336
28553673,0.034336
28554673,0.034336
28555673,0.034336
28556673,0.034336
28557673,0.034336
28558673,0.034336
28559673,0.034336
28560673,0.034336
28561673,0.034336
28562673,0.034336
28563673,0.034336
28564673,0.034336
28565673,0.034336
28566673,0.034336
28567673,0.034336
28568673,0.034336
28569673,0.034336
28570673,0
28571673,0
28572673,0
28573673,0
28574673,0
28575673,0
28576673,0
28577673,0
28578673,0.026897
28579673,0.026897
28580673,0.026897
28581673,0.026897
28582673,0.026897
28583673,0.026897
28584673,0.026897
28585673,0.026897
28586673,0.026897
28587673,0.026897
28588673,0.026897
28589673,0.026897
28590673,0.026897
28591673,0.026897
28592673,0.026897
28593673,0.026897
28594673,0.026897
28595673,0.026897
28596673,0.026897
28597673,0.026897
28598673,0.026897
28599673,0.026897
28600673,0.026897
28601673,0.026897
28602673,0.026897
28603673,0.026897
28604673,0.026897
28605673,0.026897
28606673,0.026897
28607673,0.026897
28608673,0.032855
28609673,0.032855
28610673,0.032855
28611673,0.032855
28612673,0.032855
28613673,0.032855
28614673,0.032855
28615673,0.032855
28616673,0.032855
28617673,0.032855
28618673,0.032855
28619673,0.032855
28620673,0.032855
28621673,0.032855
28622673,0.032855
28623673,0.032855
28624673,0.032855
28625673,0.032855
28626673,0.032855
28627673,0.032855
28628673,0.032855
28629673,0.032855
28630673,0.032855
28631673,0.032855
28632673,0.032855
28633673,0.032855
28634673,0.032855
28635673,0.038384
28636673,0.038384
28637673,0.038384
28638673,0.038384
28639673,0.038384
28640673,0.038384
28641673,0.038384
28642673,0.038384
28643673,0.038384
28644673,0.038384
28645673,0.038384
28646673,0.038384
28647673,0.038384
28648673,0.038384
28649673,0.038384
28650673,0.038384
28651673,0.038384
28652673,0.038384
28653673,0.038384
28654673,0.038384
28655673,0.038384
28656673,0.038384
28657673,0.038384
28658673,0.038384
28659673,0.038384
28660673,0.038384
28661673,0
28662673,0
28663673,0
28664673,0.03414
28665673,0.03414
28666673,0.03414
28667673,0.03414
28668673,0.03414
28669673,0.03414
28670673,0.03414
28671673,0.03414
28672673,0.03414
28673673,0.03414
28674673,0.03414
28675673,0.03414
28676673,0.03414
28677673,0.03414
28678673,0.03414
28679673,0.03414
28680673,0.03414
28681673,0.03414
28682673,0.03414
28683673,0.03414
28684673,0.03414
28685673,0.03414
28686673,0.03414
28687673,0.03414
28688673,0.03414
28689673,0.03414
28690673,0.03414
28691673,0.03414
28692673,0.03414
28693673,0
28694673,0
28695673,0
28696673,0
28697673,0
28698673,0
28699673,0.028409
28700673,0.028409
28701673,0.028409
28702673,0.028409
28703673,0.028409
28704673,0.028409
28705673,0.028409
28706673,0.028409
28707673,0.028409
28708673,0.028409
28709673,0.028409
28710673,0.028409
28711673,0.028409
28712673,0.028409
28713673,0.028409
28714673,0.028409
28715673,0.028409
28716673,0.028409
28717673,0.028409
28718673,0.028409
28719673,0.028409
28720673,0.028409
28721673,0.028409
28722673,0.028409
28723673,0.028409
28724673,0.028409
28725673,0.028409
28726673,0.028409
28727673,0.028409
28728673,0.034196
28729673,0.034196
28730673,0.034196
28731673,0.034196
28732673,0.034196
28733673,0.034196
28734673,0.034196
28735673,0.034196
28736673,0.034196
28737673,0.034196
28738673,0.034196
28739673,0.034196
28740673,0.034196
28741673,0.034196
28742673,0.034196
28743673,0.034196
28744673,0.034196
28745673,0.034196
28746673,0.034196
28747673,0.034196
28748673,0.034196
28749673,0.034196
28750673,0.034196
28751673,0.034196
28752673,0.034196
28753673,0.034196
28754673,0.034196
28755673,0.034196
28756673,0.034196
28757673,0.034196
28758673,0.033603
28759673,0.033603
28760673,0.033603
28761673,0.033603
28762673,0.033603
28763673,0.033603
28764673,0.033603
28765673,0.033603
28766673,0.033603
28767673,0.033603
28768673,0.033603
28769673,0.033603
28770673,0.033603
28771673,0.033603
28772673,0.033603
28773673,0.033603
28774673,0.033603
28775673,0.033603
28776673,0.033603
28777673,0.033603
28778673,0.033603
28779673,0.033603
28780673,0.033603
28781673,0.033603
28782673,0.033603
28783673,0.033603
28784673,0.033603
28785673,0.033603
28786673,0.033603
28787673,0.033603
28788673,0
28789673,0
28790673,0
28791673,0
28792673,0
28793673,0
28794673,0
28795673,0.026824
28796673,0.026824
28797673,0.026824
28798673,0.026824
28799673,0.026824
28800673,0.026824
28801673,0.026824
28802673,0.026824
28803673,0.026824
28804673,0.026824
28805673,0.026824
28806673,0.026824
28807673,0.026824
28808673,0.026824
28809673,0.026824
28810673,0.026824
28811673,0.026824
28812673,0.026824
28813673,0.026824
28814673,0.026824
28815673,0.026824
28816673,0.026824
28817673,0.026824
28818673,0.026824
28819673,0.026824
28820673,0.026824
28821673,0.026824
28822673,0.026824
28823673,0.026824
28824673,0.026824
28825673,0.026824
28826673,0.026824
28827673,0.026824
28828673,0.026824
28829673,0.026824
28830673,0.026824
28831673,0.026824
28832673,0.027083
28833673,0.027083
28834673,0.027083
28835673,0.027083
28836673,0.027083
28837673,0.027083
28838673,0.027083
28839673,0.027083
28840673,0.027083
28841673,0.027083
28842673,0.027083
28843673,0.027083
28844673,0.027083
28845673,0.027083
28846673,0.027083
28847673,0.027083
28848673,0.027083
28849673,0.027083
28850673,0.027083
28851673,0.027083
28852673,0.027083
28853673,0.027083
28854673,0.027083
28855673,0.027083
28856673,0.027083
28857673,0.027083
28858673,0.027083
28859673,0.027083
28860673,0.027083
28861673,0.027083
28862673,0.027083
28863673,0.027083
28864673,0.030973
28865673,0.030973
28866673,0.030973
28867673,0.030973
28868673,0.030973
28869673,0.030973
28870673,0.030973
28871673,0.030973
28872673,0.030973
28873673,0.030973
28874673,0.030973
28875673,0.030973
28876673,0.030973
28877673,0.030973
28878673,0.030973
28879673,0.030973
28880673,0.030973
28881673,0.030973
28882673,0.030973
28883673,0.030973
28884673,0.030973
28885673,0.030973
28886673,0.030973
28887673,0.030973
28888673,0.030973
28889673,0.030973
28890673,0.030973
28891673,0.030973
28892673,0.030973
28893673,0.030973
28894673,0.030973
28895673,0.030973
28896673,0.031379
28897673,0.031379
28898673,0.031379
28899673,0.031379
28900673,0.031379
28901673,0.031379
28902673,0.031379
28903673,0.031379
28904673,0.031379
28905673,0.031379
28906673,0.031379
28907673,0.031379
28908673,0.031379
28909673,0.031379
28910673,0.031379
28911673,0.031379
28912673,0.031379
28913673,0.031379
28914673,0.031379
28915673,0.031379
28916673,0.031379
28917673,0.031379
28918673,0.031379
28919673,0.031379
28920673,0.031379
28921673,0.031379
28922673,0.031379
28923673,0.031379
28924673,0.031379
28925673,0.034432
28926673,0.034432
28927673,0.034432
28928673,0.034432
28929673,0.034432
28930673,0.034432
28931673,0.034432
28932673,0.034432
28933673,0.034432
28934673,0.034432
28935673,0.034432
28936673,0.034432
28937673,0.034432
28938673,0.034432
28939673,0.034432
28940673,0.034432
28941673,0.034432
28942673,0.034432
28943673,0.034432
28944673,0.034432
28945673,0.034432
28946673,0.034432
28947673,0.034432
28948673,0.034432
28949673,0.034432
28950673,0.034432
28951673,0.034432
28952673,0.034432
28953673,0.034432
28954673,0
28955673,0
28956673,0
28957673,0
28958673,0
28959673,0
28960673,0
28961673,0
28962673,0
28963673,0
28964673,0
28965673,0
28966673,0
28967673,0.024115
28968673,0.024115
28969673,0.024115
28970673,0.024115
28971673,0.024115
28972673,0.024115
28973673,0.024115
28974673,0.024115
28975673,0.024115
28976673,0.024115
28977673,0.024115
28978673,0.024115
28979673,0.024115
28980673,0.024115
28981673,0.024115
28982673,0.024115
28983673,0.024115
28984673,0.024115
28985673,0.024115
28986673,0.024115
28987673,0.024115
28988673,0.024115
28989673,0.024115
28990673,0.024115
28991673,0.024115
28992673,0.024115
28993673,0.024115
28994673,0.024115
28995673,0.024115
28996673,0.024115
28997673,0.024115
28998673,0.024115
28999673,0.024115
29000673,0.024115
29001673,0.029053
29002673,0.029053
29003673,0.029053
29004673,0.029053
29005673,0.029053
29006673,0.029053
29007673,0.029053
29008673,0.029053
29009673,0.029053
29010673,0.029053
29011673,0.029053
29012673,0.029053
29013673,0.029053
29014673,0.029053
29015673,0.029053
29016673,0.029053
29017673,0.029053
29018673,0.029053
29019673,0.029053
29020673,0.029053
29021673,0.029053
29022673,0.029053
29023673,0.029053
29024673,0.029053
29025673,0.029053
29026673,0.029053
29027673,0.029053
29028673,0.029053
29029673,0.029053
29030673,0.029053
29031673,0.029053
29032673,0.029053
29033673,0.029053
29034673,0.029053
29035673,0.029053
29036673,0.028595
29037673,0.028595
29038673,0.028595
29039673,0.028595
29040673,0.028595
29041673,0.028595
29042673,0.028595
29043673,0.028595
29044673,0.028595
29045673,0.028595
29046673,0.028595
29047673,0.028595
29048673,0.028595
29049673,0.028595
29050673,0.028595
29051673,0.028595
29052673,0.028595
29053673,0.028595
29054673,0.028595
29055673,0.028595
29056673,0.028595
29057673,0.028595
29058673,0.028595
29059673,0.028595
29060674,0.041752
29061674,0.041752
29062674,0.041752
29063674,0.041752
29064674,0.041752
29065674,0.041752
29066674,0.041752
29067674,0.041752
29068674,0.041752
29069674,0.041752
29070674,0.041752
29071674,0.041752
29072674,0.041752
29073674,0.041752
29074674,0.041752
29075674,0.041752
29076674,0.041752
29077674,0.041752
29078674,0.041752
29079674,0.041752
29080674,0.041752
29081674,0.041752
29082674,0.041752
29083674,0.041752
29084674,0
29085674,0
29086674,0
29087674,0
29088674,0
29089674,0
29090674,0
29091674,0
29092674,0
29093674,0
29094674,0
29095674,0
29096674,0
29097674,0.027011
29098674,0.027011
29099674,0.027011
29100674,0.027011
29101674,0.027011
29102674,0.027011
29103674,0.027011
29104674,0.027011
29105674,0.027011
29106674,0.027011
29107674,0.027011
29108674,0.027011
29109674,0.027011
29110674,0.027011
29111674,0.027011
29112674,0.027011
29113674,0.027011
29114674,0.027011
29115674,0.027011
29116674,0.027011
29117674,0.027011
29118674,0.027011
29119674,0.027011
29120674,0.027011
29121674,0.027011
29122674,0.027011
29123674,0.027011
29124674,0.027011
29125674,0.027011
29126674,0.027011
29127674,0.027011
29128674,0.027011
29129674,0.031055
29130674,0.031055
29131674,0.031055
